"","subj","start","stop","arrest.time","fin","age","race","wexp","mar","paro","prio","employed"
"10271",225,46,47,0,1,21,1,0,0,1,1,0
"10272",225,47,48,0,1,21,1,0,0,1,1,0
"10273",225,48,49,0,1,21,1,0,0,1,1,0
"10274",225,49,50,0,1,21,1,0,0,1,1,0
"10275",225,50,51,0,1,21,1,0,0,1,1,0
"10276",225,51,52,0,1,21,1,0,0,1,1,0
"10277",226,1,2,0,1,20,0,0,0,1,2,0
"10278",226,2,3,0,1,20,0,0,0,1,2,0
"10279",226,3,4,0,1,20,0,0,0,1,2,0
"10280",226,4,5,0,1,20,0,0,0,1,2,0
"10281",226,5,6,0,1,20,0,0,0,1,2,0
"10282",226,6,7,1,1,20,0,0,0,1,2,0
"10283",227,1,2,0,1,20,0,0,0,1,3,0
"10284",227,2,3,0,1,20,0,0,0,1,3,0
"10285",227,3,4,0,1,20,0,0,0,1,3,0
"10286",227,4,5,0,1,20,0,0,0,1,3,0
"10287",227,5,6,0,1,20,0,0,0,1,3,0
"10288",227,6,7,0,1,20,0,0,0,1,3,0
"10289",227,7,8,0,1,20,0,0,0,1,3,0
"10290",227,8,9,0,1,20,0,0,0,1,3,0
"10291",227,9,10,0,1,20,0,0,0,1,3,0
"10292",227,10,11,0,1,20,0,0,0,1,3,0
"10293",227,11,12,0,1,20,0,0,0,1,3,0
"10294",227,12,13,0,1,20,0,0,0,1,3,0
"10295",227,13,14,0,1,20,0,0,0,1,3,0
"10296",227,14,15,0,1,20,0,0,0,1,3,0
"10297",227,15,16,0,1,20,0,0,0,1,3,0
"10298",227,16,17,0,1,20,0,0,0,1,3,0
"10299",227,17,18,0,1,20,0,0,0,1,3,0
"10300",227,18,19,0,1,20,0,0,0,1,3,0
"10301",227,19,20,0,1,20,0,0,0,1,3,0
"10302",227,20,21,0,1,20,0,0,0,1,3,0
"10303",227,21,22,0,1,20,0,0,0,1,3,0
"10304",227,22,23,0,1,20,0,0,0,1,3,0
"10305",227,23,24,0,1,20,0,0,0,1,3,0
"10306",227,24,25,0,1,20,0,0,0,1,3,0
"10307",227,25,26,0,1,20,0,0,0,1,3,0
"10308",227,26,27,0,1,20,0,0,0,1,3,1
"10309",227,27,28,0,1,20,0,0,0,1,3,1
"10310",227,28,29,0,1,20,0,0,0,1,3,1
"10311",227,29,30,0,1,20,0,0,0,1,3,1
"10312",227,30,31,0,1,20,0,0,0,1,3,1
"10313",227,31,32,0,1,20,0,0,0,1,3,1
"10314",227,32,33,0,1,20,0,0,0,1,3,1
"10315",227,33,34,0,1,20,0,0,0,1,3,1
"10316",227,34,35,0,1,20,0,0,0,1,3,1
"10317",227,35,36,0,1,20,0,0,0,1,3,1
"10318",227,36,37,0,1,20,0,0,0,1,3,1
"10319",227,37,38,0,1,20,0,0,0,1,3,1
"10320",227,38,39,0,1,20,0,0,0,1,3,1
"10321",227,39,40,0,1,20,0,0,0,1,3,1
"10322",227,40,41,0,1,20,0,0,0,1,3,1
"10323",227,41,42,0,1,20,0,0,0,1,3,1
"10324",227,42,43,0,1,20,0,0,0,1,3,1
"10325",227,43,44,0,1,20,0,0,0,1,3,1
"10326",227,44,45,0,1,20,0,0,0,1,3,1
"10327",227,45,46,0,1,20,0,0,0,1,3,1
"10328",227,46,47,0,1,20,0,0,0,1,3,1
"10329",227,47,48,0,1,20,0,0,0,1,3,1
"10330",227,48,49,0,1,20,0,0,0,1,3,1
"10331",227,49,50,0,1,20,0,0,0,1,3,1
"10332",227,50,51,0,1,20,0,0,0,1,3,1
"10333",227,51,52,0,1,20,0,0,0,1,3,1
"10334",228,1,2,0,1,27,1,1,0,1,2,0
"10335",228,2,3,0,1,27,1,1,0,1,2,0
"10336",228,3,4,0,1,27,1,1,0,1,2,1
"10337",228,4,5,0,1,27,1,1,0,1,2,1
"10338",228,5,6,0,1,27,1,1,0,1,2,0
"10339",228,6,7,0,1,27,1,1,0,1,2,0
"10340",228,7,8,0,1,27,1,1,0,1,2,0
"10341",228,8,9,0,1,27,1,1,0,1,2,0
"10342",228,9,10,0,1,27,1,1,0,1,2,0
"10343",228,10,11,0,1,27,1,1,0,1,2,0
"10344",228,11,12,0,1,27,1,1,0,1,2,0
"10345",228,12,13,0,1,27,1,1,0,1,2,0
"10346",228,13,14,0,1,27,1,1,0,1,2,0
"10347",228,14,15,0,1,27,1,1,0,1,2,0
"10348",228,15,16,0,1,27,1,1,0,1,2,0
"10349",228,16,17,0,1,27,1,1,0,1,2,0
"10350",228,17,18,0,1,27,1,1,0,1,2,0
"10351",228,18,19,0,1,27,1,1,0,1,2,0
"10352",228,19,20,0,1,27,1,1,0,1,2,0
"10353",228,20,21,0,1,27,1,1,0,1,2,1
"10354",228,21,22,0,1,27,1,1,0,1,2,1
"10355",228,22,23,0,1,27,1,1,0,1,2,1
"10356",228,23,24,0,1,27,1,1,0,1,2,1
"10357",228,24,25,0,1,27,1,1,0,1,2,1
"10358",228,25,26,0,1,27,1,1,0,1,2,1
"10359",228,26,27,0,1,27,1,1,0,1,2,1
"10360",228,27,28,0,1,27,1,1,0,1,2,1
"10361",228,28,29,0,1,27,1,1,0,1,2,1
"10362",228,29,30,0,1,27,1,1,0,1,2,1
"10363",228,30,31,0,1,27,1,1,0,1,2,0
"10364",228,31,32,0,1,27,1,1,0,1,2,0
"10365",228,32,33,0,1,27,1,1,0,1,2,0
"10366",228,33,34,0,1,27,1,1,0,1,2,0
"10367",228,34,35,0,1,27,1,1,0,1,2,0
"10368",228,35,36,0,1,27,1,1,0,1,2,0
"10369",228,36,37,0,1,27,1,1,0,1,2,0
"10370",228,37,38,0,1,27,1,1,0,1,2,0
"10371",228,38,39,0,1,27,1,1,0,1,2,0
"10372",228,39,40,0,1,27,1,1,0,1,2,0
"10373",228,40,41,0,1,27,1,1,0,1,2,0
"10374",228,41,42,0,1,27,1,1,0,1,2,0
"10375",228,42,43,0,1,27,1,1,0,1,2,1
"10376",228,43,44,0,1,27,1,1,0,1,2,1
"10377",228,44,45,0,1,27,1,1,0,1,2,1
"10378",228,45,46,0,1,27,1,1,0,1,2,1
"10379",228,46,47,0,1,27,1,1,0,1,2,1
"10380",228,47,48,0,1,27,1,1,0,1,2,1
"10381",228,48,49,0,1,27,1,1,0,1,2,1
"10382",228,49,50,0,1,27,1,1,0,1,2,1
"10383",228,50,51,0,1,27,1,1,0,1,2,1
"10384",228,51,52,0,1,27,1,1,0,1,2,1
"10385",229,1,2,0,0,18,0,1,0,0,3,0
"10386",229,2,3,0,0,18,0,1,0,0,3,1
"10387",229,3,4,0,0,18,0,1,0,0,3,1
"10388",229,4,5,0,0,18,0,1,0,0,3,1
"10389",229,5,6,0,0,18,0,1,0,0,3,1
"10390",229,6,7,0,0,18,0,1,0,0,3,1
"10391",229,7,8,0,0,18,0,1,0,0,3,1
"10392",229,8,9,0,0,18,0,1,0,0,3,1
"10393",229,9,10,0,0,18,0,1,0,0,3,1
"10394",229,10,11,0,0,18,0,1,0,0,3,1
"10395",229,11,12,0,0,18,0,1,0,0,3,1
"10396",229,12,13,0,0,18,0,1,0,0,3,1
"10397",229,13,14,0,0,18,0,1,0,0,3,1
"10398",229,14,15,0,0,18,0,1,0,0,3,1
"10399",229,15,16,0,0,18,0,1,0,0,3,1
"10400",229,16,17,0,0,18,0,1,0,0,3,1
"10401",229,17,18,0,0,18,0,1,0,0,3,1
"10402",229,18,19,0,0,18,0,1,0,0,3,1
"10403",229,19,20,0,0,18,0,1,0,0,3,1
"10404",229,20,21,0,0,18,0,1,0,0,3,1
"10405",229,21,22,0,0,18,0,1,0,0,3,1
"10406",229,22,23,0,0,18,0,1,0,0,3,1
"10407",229,23,24,0,0,18,0,1,0,0,3,1
"10408",229,24,25,0,0,18,0,1,0,0,3,1
"10409",229,25,26,0,0,18,0,1,0,0,3,1
"10410",229,26,27,0,0,18,0,1,0,0,3,1
"10411",229,27,28,0,0,18,0,1,0,0,3,1
"10412",229,28,29,0,0,18,0,1,0,0,3,1
"10413",229,29,30,0,0,18,0,1,0,0,3,1
"10414",229,30,31,0,0,18,0,1,0,0,3,1
"10415",229,31,32,0,0,18,0,1,0,0,3,1
"10416",229,32,33,0,0,18,0,1,0,0,3,1
"10417",229,33,34,0,0,18,0,1,0,0,3,1
"10418",229,34,35,0,0,18,0,1,0,0,3,0
"10419",229,35,36,0,0,18,0,1,0,0,3,1
"10420",229,36,37,0,0,18,0,1,0,0,3,1
"10421",229,37,38,0,0,18,0,1,0,0,3,1
"10422",229,38,39,0,0,18,0,1,0,0,3,1
"10423",229,39,40,0,0,18,0,1,0,0,3,1
"10424",229,40,41,0,0,18,0,1,0,0,3,1
"10425",229,41,42,0,0,18,0,1,0,0,3,1
"10426",229,42,43,1,0,18,0,1,0,0,3,1
"10427",230,1,2,0,1,25,1,1,0,0,1,0
"10428",230,2,3,0,1,25,1,1,0,0,1,0
"10429",230,3,4,0,1,25,1,1,0,0,1,0
"10430",230,4,5,0,1,25,1,1,0,0,1,0
"10431",230,5,6,0,1,25,1,1,0,0,1,0
"10432",230,6,7,0,1,25,1,1,0,0,1,0
"10433",230,7,8,0,1,25,1,1,0,0,1,0
"10434",230,8,9,0,1,25,1,1,0,0,1,0
"10435",230,9,10,0,1,25,1,1,0,0,1,0
"10436",230,10,11,0,1,25,1,1,0,0,1,0
"10437",230,11,12,0,1,25,1,1,0,0,1,0
"10438",230,12,13,0,1,25,1,1,0,0,1,0
"10439",230,13,14,0,1,25,1,1,0,0,1,0
"10440",230,14,15,0,1,25,1,1,0,0,1,0
"10441",230,15,16,0,1,25,1,1,0,0,1,0
"10442",230,16,17,0,1,25,1,1,0,0,1,0
"10443",230,17,18,0,1,25,1,1,0,0,1,0
"10444",230,18,19,0,1,25,1,1,0,0,1,0
"10445",230,19,20,0,1,25,1,1,0,0,1,0
"10446",230,20,21,0,1,25,1,1,0,0,1,1
"10447",230,21,22,0,1,25,1,1,0,0,1,1
"10448",230,22,23,0,1,25,1,1,0,0,1,1
"10449",230,23,24,0,1,25,1,1,0,0,1,1
"10450",230,24,25,0,1,25,1,1,0,0,1,1
"10451",230,25,26,0,1,25,1,1,0,0,1,1
"10452",230,26,27,0,1,25,1,1,0,0,1,1
"10453",230,27,28,0,1,25,1,1,0,0,1,1
"10454",230,28,29,0,1,25,1,1,0,0,1,0
"10455",230,29,30,0,1,25,1,1,0,0,1,0
"10456",230,30,31,0,1,25,1,1,0,0,1,0
"10457",230,31,32,0,1,25,1,1,0,0,1,0
"10458",230,32,33,0,1,25,1,1,0,0,1,0
"10459",230,33,34,0,1,25,1,1,0,0,1,0
"10460",230,34,35,0,1,25,1,1,0,0,1,0
"10461",230,35,36,0,1,25,1,1,0,0,1,0
"10462",230,36,37,0,1,25,1,1,0,0,1,1
"10463",230,37,38,0,1,25,1,1,0,0,1,1
"10464",230,38,39,0,1,25,1,1,0,0,1,1
"10465",230,39,40,0,1,25,1,1,0,0,1,1
"10466",230,40,41,0,1,25,1,1,0,0,1,1
"10467",230,41,42,0,1,25,1,1,0,0,1,1
"10468",230,42,43,0,1,25,1,1,0,0,1,1
"10469",230,43,44,0,1,25,1,1,0,0,1,0
"10470",230,44,45,0,1,25,1,1,0,0,1,0
"10471",230,45,46,1,1,25,1,1,0,0,1,0
"10472",231,1,2,0,1,20,1,0,0,0,6,1
"10473",231,2,3,0,1,20,1,0,0,0,6,1
"10474",231,3,4,0,1,20,1,0,0,0,6,1
"10475",231,4,5,0,1,20,1,0,0,0,6,1
"10476",231,5,6,0,1,20,1,0,0,0,6,1
"10477",231,6,7,0,1,20,1,0,0,0,6,1
"10478",231,7,8,0,1,20,1,0,0,0,6,1
"10479",231,8,9,0,1,20,1,0,0,0,6,1
"10480",231,9,10,0,1,20,1,0,0,0,6,1
"10481",231,10,11,0,1,20,1,0,0,0,6,1
"10482",231,11,12,0,1,20,1,0,0,0,6,0
"10483",231,12,13,0,1,20,1,0,0,0,6,0
"10484",231,13,14,0,1,20,1,0,0,0,6,0
"10485",231,14,15,0,1,20,1,0,0,0,6,0
"10486",231,15,16,0,1,20,1,0,0,0,6,0
"10487",231,16,17,0,1,20,1,0,0,0,6,0
"10488",231,17,18,0,1,20,1,0,0,0,6,0
"10489",231,18,19,0,1,20,1,0,0,0,6,1
"10490",231,19,20,0,1,20,1,0,0,0,6,1
"10491",231,20,21,0,1,20,1,0,0,0,6,1
"10492",231,21,22,0,1,20,1,0,0,0,6,1
"10493",231,22,23,0,1,20,1,0,0,0,6,1
"10494",231,23,24,0,1,20,1,0,0,0,6,1
"10495",231,24,25,0,1,20,1,0,0,0,6,1
"10496",231,25,26,0,1,20,1,0,0,0,6,1
"10497",231,26,27,0,1,20,1,0,0,0,6,1
"10498",231,27,28,0,1,20,1,0,0,0,6,1
"10499",231,28,29,0,1,20,1,0,0,0,6,1
"10500",231,29,30,0,1,20,1,0,0,0,6,1
"10501",231,30,31,0,1,20,1,0,0,0,6,0
"10502",231,31,32,0,1,20,1,0,0,0,6,0
"10503",231,32,33,0,1,20,1,0,0,0,6,0
"10504",231,33,34,0,1,20,1,0,0,0,6,0
"10505",231,34,35,0,1,20,1,0,0,0,6,0
"10506",231,35,36,0,1,20,1,0,0,0,6,0
"10507",231,36,37,0,1,20,1,0,0,0,6,0
"10508",231,37,38,0,1,20,1,0,0,0,6,0
"10509",231,38,39,0,1,20,1,0,0,0,6,0
"10510",231,39,40,1,1,20,1,0,0,0,6,0
"10511",232,1,2,0,1,20,1,1,0,0,5,0
"10512",232,2,3,0,1,20,1,1,0,0,5,0
"10513",232,3,4,0,1,20,1,1,0,0,5,0
"10514",232,4,5,0,1,20,1,1,0,0,5,0
"10515",232,5,6,0,1,20,1,1,0,0,5,0
"10516",232,6,7,0,1,20,1,1,0,0,5,0
"10517",232,7,8,0,1,20,1,1,0,0,5,0
"10518",232,8,9,0,1,20,1,1,0,0,5,0
"10519",232,9,10,0,1,20,1,1,0,0,5,0
"10520",232,10,11,0,1,20,1,1,0,0,5,0
"10521",232,11,12,0,1,20,1,1,0,0,5,0
"10522",232,12,13,0,1,20,1,1,0,0,5,0
"10523",232,13,14,0,1,20,1,1,0,0,5,0
"10524",232,14,15,0,1,20,1,1,0,0,5,0
"10525",232,15,16,0,1,20,1,1,0,0,5,0
"10526",232,16,17,0,1,20,1,1,0,0,5,0
"10527",232,17,18,0,1,20,1,1,0,0,5,0
"10528",232,18,19,0,1,20,1,1,0,0,5,0
"10529",232,19,20,0,1,20,1,1,0,0,5,0
"10530",232,20,21,0,1,20,1,1,0,0,5,0
"10531",232,21,22,0,1,20,1,1,0,0,5,0
"10532",232,22,23,0,1,20,1,1,0,0,5,0
"10533",232,23,24,0,1,20,1,1,0,0,5,1
"10534",232,24,25,0,1,20,1,1,0,0,5,1
"10535",232,25,26,0,1,20,1,1,0,0,5,1
"10536",232,26,27,0,1,20,1,1,0,0,5,1
"10537",232,27,28,0,1,20,1,1,0,0,5,1
"10538",232,28,29,0,1,20,1,1,0,0,5,1
"10539",232,29,30,0,1,20,1,1,0,0,5,1
"10540",232,30,31,0,1,20,1,1,0,0,5,1
"10541",232,31,32,0,1,20,1,1,0,0,5,1
"10542",232,32,33,0,1,20,1,1,0,0,5,1
"10543",232,33,34,0,1,20,1,1,0,0,5,1
"10544",232,34,35,0,1,20,1,1,0,0,5,1
"10545",232,35,36,0,1,20,1,1,0,0,5,1
"10546",232,36,37,0,1,20,1,1,0,0,5,1
"10547",232,37,38,0,1,20,1,1,0,0,5,1
"10548",232,38,39,0,1,20,1,1,0,0,5,1
"10549",232,39,40,0,1,20,1,1,0,0,5,1
"10550",232,40,41,0,1,20,1,1,0,0,5,1
"10551",232,41,42,0,1,20,1,1,0,0,5,1
"10552",232,42,43,0,1,20,1,1,0,0,5,1
"10553",232,43,44,0,1,20,1,1,0,0,5,1
"10554",232,44,45,0,1,20,1,1,0,0,5,1
"10555",232,45,46,0,1,20,1,1,0,0,5,1
"10556",232,46,47,0,1,20,1,1,0,0,5,1
"10557",232,47,48,0,1,20,1,1,0,0,5,1
"10558",232,48,49,0,1,20,1,1,0,0,5,1
"10559",232,49,50,0,1,20,1,1,0,0,5,1
"10560",232,50,51,0,1,20,1,1,0,0,5,1
"10561",232,51,52,0,1,20,1,1,0,0,5,1
"10562",233,1,2,0,0,20,0,0,0,0,7,0
"10563",233,2,3,0,0,20,0,0,0,0,7,1
"10564",233,3,4,0,0,20,0,0,0,0,7,1
"10565",233,4,5,0,0,20,0,0,0,0,7,1
"10566",233,5,6,0,0,20,0,0,0,0,7,1
"10567",233,6,7,0,0,20,0,0,0,0,7,1
"10568",233,7,8,0,0,20,0,0,0,0,7,0
"10569",233,8,9,0,0,20,0,0,0,0,7,0
"10570",233,9,10,0,0,20,0,0,0,0,7,0
"10571",233,10,11,0,0,20,0,0,0,0,7,0
"10572",233,11,12,0,0,20,0,0,0,0,7,0
"10573",233,12,13,0,0,20,0,0,0,0,7,0
"10574",233,13,14,1,0,20,0,0,0,0,7,0
"10575",234,1,2,0,0,24,0,1,1,0,11,0
"10576",234,2,3,0,0,24,0,1,1,0,11,0
"10577",234,3,4,0,0,24,0,1,1,0,11,0
"10578",234,4,5,0,0,24,0,1,1,0,11,0
"10579",234,5,6,0,0,24,0,1,1,0,11,0
"10580",234,6,7,0,0,24,0,1,1,0,11,0
"10581",234,7,8,0,0,24,0,1,1,0,11,1
"10582",234,8,9,0,0,24,0,1,1,0,11,1
"10583",234,9,10,0,0,24,0,1,1,0,11,0
"10584",234,10,11,0,0,24,0,1,1,0,11,0
"10585",234,11,12,0,0,24,0,1,1,0,11,0
"10586",234,12,13,0,0,24,0,1,1,0,11,0
"10587",234,13,14,0,0,24,0,1,1,0,11,0
"10588",234,14,15,0,0,24,0,1,1,0,11,0
"10589",234,15,16,0,0,24,0,1,1,0,11,0
"10590",234,16,17,0,0,24,0,1,1,0,11,0
"10591",234,17,18,0,0,24,0,1,1,0,11,0
"10592",234,18,19,0,0,24,0,1,1,0,11,0
"10593",234,19,20,0,0,24,0,1,1,0,11,0
"10594",234,20,21,0,0,24,0,1,1,0,11,0
"10595",234,21,22,0,0,24,0,1,1,0,11,0
"10596",234,22,23,0,0,24,0,1,1,0,11,0
"10597",234,23,24,0,0,24,0,1,1,0,11,0
"10598",234,24,25,0,0,24,0,1,1,0,11,0
"10599",234,25,26,0,0,24,0,1,1,0,11,0
"10600",234,26,27,0,0,24,0,1,1,0,11,0
"10601",234,27,28,0,0,24,0,1,1,0,11,0
"10602",234,28,29,0,0,24,0,1,1,0,11,0
"10603",234,29,30,0,0,24,0,1,1,0,11,0
"10604",234,30,31,0,0,24,0,1,1,0,11,0
"10605",234,31,32,0,0,24,0,1,1,0,11,0
"10606",234,32,33,0,0,24,0,1,1,0,11,0
"10607",234,33,34,0,0,24,0,1,1,0,11,0
"10608",234,34,35,0,0,24,0,1,1,0,11,0
"10609",234,35,36,0,0,24,0,1,1,0,11,0
"10610",234,36,37,0,0,24,0,1,1,0,11,0
"10611",234,37,38,0,0,24,0,1,1,0,11,0
"10612",234,38,39,0,0,24,0,1,1,0,11,0
"10613",234,39,40,0,0,24,0,1,1,0,11,0
"10614",234,40,41,0,0,24,0,1,1,0,11,0
"10615",234,41,42,0,0,24,0,1,1,0,11,0
"10616",234,42,43,0,0,24,0,1,1,0,11,0
"10617",234,43,44,0,0,24,0,1,1,0,11,0
"10618",234,44,45,0,0,24,0,1,1,0,11,0
"10619",234,45,46,0,0,24,0,1,1,0,11,0
"10620",234,46,47,0,0,24,0,1,1,0,11,0
"10621",234,47,48,0,0,24,0,1,1,0,11,0
"10622",234,48,49,0,0,24,0,1,1,0,11,0
"10623",234,49,50,0,0,24,0,1,1,0,11,0
"10624",234,50,51,0,0,24,0,1,1,0,11,0
"10625",234,51,52,0,0,24,0,1,1,0,11,0
"10626",235,1,2,0,1,23,1,0,0,0,1,0
"10627",235,2,3,0,1,23,1,0,0,0,1,0
"10628",235,3,4,0,1,23,1,0,0,0,1,0
"10629",235,4,5,0,1,23,1,0,0,0,1,1
"10630",235,5,6,0,1,23,1,0,0,0,1,1
"10631",235,6,7,0,1,23,1,0,0,0,1,1
"10632",235,7,8,0,1,23,1,0,0,0,1,1
"10633",235,8,9,0,1,23,1,0,0,0,1,1
"10634",235,9,10,0,1,23,1,0,0,0,1,1
"10635",235,10,11,0,1,23,1,0,0,0,1,1
"10636",235,11,12,0,1,23,1,0,0,0,1,1
"10637",235,12,13,0,1,23,1,0,0,0,1,1
"10638",235,13,14,0,1,23,1,0,0,0,1,1
"10639",235,14,15,0,1,23,1,0,0,0,1,1
"10640",235,15,16,0,1,23,1,0,0,0,1,1
"10641",235,16,17,0,1,23,1,0,0,0,1,1
"10642",235,17,18,0,1,23,1,0,0,0,1,1
"10643",235,18,19,0,1,23,1,0,0,0,1,1
"10644",235,19,20,0,1,23,1,0,0,0,1,1
"10645",235,20,21,0,1,23,1,0,0,0,1,1
"10646",235,21,22,0,1,23,1,0,0,0,1,1
"10647",235,22,23,0,1,23,1,0,0,0,1,1
"10648",235,23,24,0,1,23,1,0,0,0,1,0
"10649",235,24,25,0,1,23,1,0,0,0,1,0
"10650",235,25,26,0,1,23,1,0,0,0,1,0
"10651",235,26,27,0,1,23,1,0,0,0,1,0
"10652",235,27,28,0,1,23,1,0,0,0,1,0
"10653",235,28,29,0,1,23,1,0,0,0,1,0
"10654",235,29,30,0,1,23,1,0,0,0,1,0
"10655",235,30,31,0,1,23,1,0,0,0,1,0
"10656",235,31,32,0,1,23,1,0,0,0,1,0
"10657",235,32,33,0,1,23,1,0,0,0,1,0
"10658",235,33,34,0,1,23,1,0,0,0,1,1
"10659",235,34,35,0,1,23,1,0,0,0,1,1
"10660",235,35,36,0,1,23,1,0,0,0,1,1
"10661",235,36,37,0,1,23,1,0,0,0,1,1
"10662",235,37,38,0,1,23,1,0,0,0,1,1
"10663",235,38,39,0,1,23,1,0,0,0,1,1
"10664",235,39,40,0,1,23,1,0,0,0,1,1
"10665",235,40,41,0,1,23,1,0,0,0,1,1
"10666",235,41,42,0,1,23,1,0,0,0,1,1
"10667",235,42,43,0,1,23,1,0,0,0,1,1
"10668",235,43,44,0,1,23,1,0,0,0,1,1
"10669",235,44,45,0,1,23,1,0,0,0,1,1
"10670",235,45,46,0,1,23,1,0,0,0,1,1
"10671",235,46,47,0,1,23,1,0,0,0,1,1
"10672",235,47,48,0,1,23,1,0,0,0,1,1
"10673",235,48,49,0,1,23,1,0,0,0,1,1
"10674",235,49,50,0,1,23,1,0,0,0,1,1
"10675",235,50,51,0,1,23,1,0,0,0,1,1
"10676",235,51,52,0,1,23,1,0,0,0,1,1
"10677",236,1,2,0,0,28,1,1,0,0,4,0
"10678",236,2,3,0,0,28,1,1,0,0,4,0
"10679",236,3,4,0,0,28,1,1,0,0,4,0
"10680",236,4,5,0,0,28,1,1,0,0,4,0
"10681",236,5,6,0,0,28,1,1,0,0,4,0
"10682",236,6,7,0,0,28,1,1,0,0,4,0
"10683",236,7,8,1,0,28,1,1,0,0,4,0
"10684",237,1,2,0,0,21,1,0,0,0,2,0
"10685",237,2,3,0,0,21,1,0,0,0,2,0
"10686",237,3,4,0,0,21,1,0,0,0,2,0
"10687",237,4,5,0,0,21,1,0,0,0,2,0
"10688",237,5,6,0,0,21,1,0,0,0,2,0
"10689",237,6,7,0,0,21,1,0,0,0,2,0
"10690",237,7,8,0,0,21,1,0,0,0,2,0
"10691",237,8,9,0,0,21,1,0,0,0,2,0
"10692",237,9,10,0,0,21,1,0,0,0,2,0
"10693",237,10,11,0,0,21,1,0,0,0,2,0
"10694",237,11,12,0,0,21,1,0,0,0,2,0
"10695",237,12,13,0,0,21,1,0,0,0,2,0
"10696",237,13,14,0,0,21,1,0,0,0,2,0
"10697",237,14,15,0,0,21,1,0,0,0,2,0
"10698",237,15,16,0,0,21,1,0,0,0,2,0
"10699",237,16,17,0,0,21,1,0,0,0,2,0
"10700",237,17,18,0,0,21,1,0,0,0,2,0
"10701",237,18,19,0,0,21,1,0,0,0,2,0
"10702",237,19,20,0,0,21,1,0,0,0,2,0
"10703",237,20,21,0,0,21,1,0,0,0,2,0
"10704",237,21,22,0,0,21,1,0,0,0,2,0
"10705",237,22,23,0,0,21,1,0,0,0,2,0
"10706",237,23,24,0,0,21,1,0,0,0,2,0
"10707",237,24,25,0,0,21,1,0,0,0,2,0
"10708",237,25,26,0,0,21,1,0,0,0,2,0
"10709",237,26,27,0,0,21,1,0,0,0,2,0
"10710",237,27,28,0,0,21,1,0,0,0,2,0
"10711",237,28,29,0,0,21,1,0,0,0,2,0
"10712",237,29,30,0,0,21,1,0,0,0,2,0
"10713",237,30,31,0,0,21,1,0,0,0,2,0
"10714",237,31,32,0,0,21,1,0,0,0,2,0
"10715",237,32,33,0,0,21,1,0,0,0,2,0
"10716",237,33,34,0,0,21,1,0,0,0,2,0
"10717",237,34,35,0,0,21,1,0,0,0,2,0
"10718",237,35,36,0,0,21,1,0,0,0,2,0
"10719",237,36,37,0,0,21,1,0,0,0,2,0
"10720",237,37,38,0,0,21,1,0,0,0,2,0
"10721",237,38,39,0,0,21,1,0,0,0,2,0
"10722",237,39,40,0,0,21,1,0,0,0,2,0
"10723",237,40,41,0,0,21,1,0,0,0,2,0
"10724",237,41,42,0,0,21,1,0,0,0,2,0
"10725",237,42,43,0,0,21,1,0,0,0,2,1
"10726",237,43,44,0,0,21,1,0,0,0,2,0
"10727",237,44,45,0,0,21,1,0,0,0,2,1
"10728",237,45,46,0,0,21,1,0,0,0,2,1
"10729",237,46,47,0,0,21,1,0,0,0,2,1
"10730",237,47,48,0,0,21,1,0,0,0,2,0
"10731",237,48,49,0,0,21,1,0,0,0,2,0
"10732",237,49,50,0,0,21,1,0,0,0,2,0
"10733",237,50,51,0,0,21,1,0,0,0,2,0
"10734",237,51,52,0,0,21,1,0,0,0,2,0
"10735",238,1,2,0,0,25,1,0,0,0,1,0
"10736",238,2,3,0,0,25,1,0,0,0,1,0
"10737",238,3,4,0,0,25,1,0,0,0,1,0
"10738",238,4,5,0,0,25,1,0,0,0,1,0
"10739",238,5,6,0,0,25,1,0,0,0,1,0
"10740",238,6,7,0,0,25,1,0,0,0,1,0
"10741",238,7,8,0,0,25,1,0,0,0,1,0
"10742",238,8,9,0,0,25,1,0,0,0,1,0
"10743",238,9,10,0,0,25,1,0,0,0,1,0
"10744",238,10,11,0,0,25,1,0,0,0,1,0
"10745",238,11,12,0,0,25,1,0,0,0,1,0
"10746",238,12,13,0,0,25,1,0,0,0,1,0
"10747",238,13,14,0,0,25,1,0,0,0,1,0
"10748",238,14,15,0,0,25,1,0,0,0,1,0
"10749",238,15,16,0,0,25,1,0,0,0,1,0
"10750",238,16,17,0,0,25,1,0,0,0,1,0
"10751",238,17,18,0,0,25,1,0,0,0,1,0
"10752",238,18,19,0,0,25,1,0,0,0,1,0
"10753",238,19,20,0,0,25,1,0,0,0,1,0
"10754",238,20,21,0,0,25,1,0,0,0,1,0
"10755",238,21,22,0,0,25,1,0,0,0,1,0
"10756",238,22,23,0,0,25,1,0,0,0,1,0
"10757",238,23,24,0,0,25,1,0,0,0,1,0
"10758",238,24,25,0,0,25,1,0,0,0,1,0
"10759",238,25,26,0,0,25,1,0,0,0,1,0
"10760",238,26,27,0,0,25,1,0,0,0,1,0
"10761",238,27,28,0,0,25,1,0,0,0,1,0
"10762",238,28,29,0,0,25,1,0,0,0,1,0
"10763",238,29,30,0,0,25,1,0,0,0,1,0
"10764",238,30,31,0,0,25,1,0,0,0,1,0
"10765",238,31,32,0,0,25,1,0,0,0,1,0
"10766",238,32,33,0,0,25,1,0,0,0,1,0
"10767",238,33,34,0,0,25,1,0,0,0,1,1
"10768",238,34,35,0,0,25,1,0,0,0,1,1
